"Date","Flux","Ts","Ta","Moist_raw","Season","G_1h","G_6h","G_1d","G_15d"
2018-06-01 18:10:00,1.4,8.875,20.5625,3581,"S",0,0,0,0
2018-06-01 18:20:00,1.18,8.9375,20.625,3581,"S",0,0,0,0
2018-06-01 18:30:00,1.34,9,20.5625,3581,"S",0,0,0,0
2018-06-01 18:40:00,1.37,9,20.3125,3581,"S",0,0,0,0
2018-06-01 18:50:00,1.22,9,19.625,3581,"S",0,0,0,0
2018-06-01 19:00:00,1.1,9,18.5,3581,"S",0,0,0,0
2018-06-01 19:10:00,1.33,9,17.875,3581,"S",0,0,0,0
2018-06-01 19:20:00,1.07,9,17.5,3581,"S",0,0,0,0
2018-06-01 19:30:00,0.95,9.0625,16.8125,3580,"S",0,0,0,0
2018-06-01 19:40:00,1.13,9.0625,16.625,3580,"S",0,0,0,0
2018-06-01 19:50:00,1.07,9.125,16.875,3580,"S",0,0,0,0
2018-06-01 20:00:00,1.28,9.125,17.125,3580,"S",0,0,0,0
2018-06-01 20:10:00,1,9.125,16.625,3580,"S",0,0,0,0
2018-06-01 20:20:00,0.97,9.125,15.875,3580,"S",0,0,0,0
2018-06-01 20:30:00,1.11,9.125,15.3125,3580,"S",0,0,0,0
2018-06-01 20:40:00,1.04,9.125,14.875,3580,"S",0,0,0,0
2018-06-01 20:50:00,0.98,9.125,14.1875,3580,"S",0,0,0,0
2018-06-01 21:00:00,1.11,9.1875,13.5,3580,"S",0,0,0,0
2018-06-01 21:10:00,1.13,9.1875,12.9375,3580,"S",0,0,0,0
2018-06-01 21:20:00,1.05,9.25,12.375,3580,"S",0,0,0,0
2018-06-01 21:30:00,0.96,9.25,11.8125,3580,"S",0,0,0,0
2018-06-01 21:40:00,1.06,9.25,11.25,3580,"S",0,0,0,0
2018-06-01 21:50:00,0.99,9.25,10.75,3580,"S",0,0,0,0
2018-06-01 22:00:00,1.02,9.25,10.3125,3580,"S",0,0,0,0
2018-06-01 22:10:00,1.01,9.25,9.9375,3580,"S",0,0,0,0
2018-06-01 22:20:00,0.93,9.25,9.625,3580,"S",0,0,0,0
2018-06-01 22:30:00,0.94,9.25,9.375,3580,"S",0,0,0,0
2018-06-01 22:40:00,0.97,9.25,9.125,3580,"S",0,0,0,0
2018-06-01 22:50:00,0.97,9.25,9.125,3580,"S",0,0,0,0
2018-06-01 23:00:00,0.97,9.25,8.75,3580,"S",0,0,0,0
2018-06-01 23:10:00,0.84,9.3125,8.5,3580,"S",0,0,0,0
2018-06-01 23:20:00,0.88,9.3125,8.125,3580,"S",0,0,0,0
2018-06-01 23:30:00,0.88,9.3125,7.875,3580,"S",0,0,0,0
2018-06-01 23:40:00,0.89,9.3125,7.625,3580,"S",0,0,0,0
2018-06-01 23:50:00,0.91,9.3125,7.5,3580,"S",0,0,0,0
2018-06-02 00:00:00,0.89,9.3125,7.375,3580,"S",0,0,0,0
2018-06-02 00:10:00,0.89,9.3125,7.25,3579,"S",0,0,0,0
2018-06-02 00:20:00,0.91,9.3125,7.125,3579,"S",0,0,0,0
2018-06-02 00:30:00,0.87,9.375,7,3579,"S",0,0,0,0
2018-06-02 00:40:00,0.84,9.375,6.875,3579,"S",0,0,0,0
2018-06-02 00:50:00,0.86,9.375,6.875,3579,"S",0,0,0,0
2018-06-02 01:00:00,0.94,9.375,6.8125,3579,"S",0,0,0,0
2018-06-02 01:10:00,0.88,9.375,6.8125,3579,"S",0,0,0,0
2018-06-02 01:20:00,0.91,9.375,6.75,3579,"S",0,0,0,0
2018-06-02 01:30:00,0.84,9.375,6.75,3579,"S",0,0,0,0
2018-06-02 01:40:00,0.85,9.375,6.6875,3579,"S",0,0,0,0
2018-06-02 01:50:00,0.78,9.375,6.5,3579,"S",0,0,0,0
2018-06-02 02:00:00,0.82,9.375,6.4375,3579,"S",0,0,0,0
2018-06-02 02:10:00,0.9,9.375,6.375,3579,"S",0,0,0,0
2018-06-02 02:20:00,0.87,9.375,6.3125,3579,"S",0,0,0,0
2018-06-02 02:30:00,0.8,9.3125,6.25,3579,"S",0,0,0,0
2018-06-02 02:40:00,0.82,9.3125,6.125,3579,"S",0,0,0,0
2018-06-02 02:50:00,0.8,9.3125,6.125,3579,"S",0,0,0,0
2018-06-02 03:00:00,0.72,9.3125,6.125,3579,"S",0,0,0,0
2018-06-02 03:10:00,0.78,9.3125,6.1875,3579,"S",0,0,0,0
2018-06-02 03:20:00,0.81,9.25,6.125,3580,"S",0,0,0,0
2018-06-02 03:30:00,0.82,9.25,6.125,3580,"S",0,0,0,0
2018-06-02 03:40:00,0.77,9.25,6.125,3579,"S",0,0,0,0
2018-06-02 03:50:00,0.84,9.25,6.25,3579,"S",0,0,0,0
2018-06-02 04:00:00,0.83,9.25,6.375,3579,"S",0,0,0,0
2018-06-02 04:10:00,0.87,9.25,6.625,3579,"S",0,0,0,0
2018-06-02 04:20:00,0.83,9.25,6.875,3579,"S",0,0,0,0
2018-06-02 04:30:00,0.81,9.25,7.0625,3579,"S",0,0,0,0
2018-06-02 04:40:00,0.79,9.25,7.25,3579,"S",0,0,0,0
2018-06-02 04:50:00,0.87,9.25,7.375,3579,"S",0,0,0,0
2018-06-02 05:00:00,0.77,9.25,7.625,3579,"S",0,0,0,0
2018-06-02 05:10:00,0.71,9.25,7.875,3579,"S",0,0,0,0
2018-06-02 05:20:00,0.68,9.25,8.125,3579,"S",0,0,0,0
2018-06-02 05:30:00,0.74,9.25,8.5,3579,"S",0,0,0,0
2018-06-02 05:40:00,0.72,9.1875,8.875,3579,"S",0,0,0,0
2018-06-02 05:50:00,0.82,9.1875,9,3579,"S",0,0,0,0
2018-06-02 06:00:00,0.93,9.1875,9.5,3579,"S",0,0,0,0
2018-06-02 06:10:00,1.06,9.125,9.625,3579,"S",0,0,0,0
2018-06-02 06:20:00,0.97,9.125,10.125,3579,"S",0,0,0,0
2018-06-02 06:30:00,1.11,9.125,10.625,3579,"S",0,0,0,0
2018-06-02 06:40:00,1.15,9.125,11.375,3579,"S",0,0,0,0
2018-06-02 06:50:00,1,9.125,12.5,3579,"S",0,0,0,0
2018-06-02 07:00:00,1.08,9.125,13.125,3579,"S",0,0,0,0
2018-06-02 07:10:00,0.8,9.125,14,3579,"S",0,0,0,0
2018-06-02 07:20:00,1.01,9.125,14.6875,3579,"S",0,0,0,0
2018-06-02 07:30:00,0.71,9.125,15.375,3579,"S",0,0,0,0
2018-06-02 07:40:00,0.81,9.0625,16.75,3579,"S",0,0,0,0
2018-06-02 07:50:00,0.87,9.0625,16.6875,3579,"S",0,0,0,0
2018-06-02 08:00:00,0.92,9.0625,16.875,3579,"S",0,0,0,0
2018-06-02 08:10:00,0.71,9.0625,16.875,3579,"S",0,0,0,0
2018-06-02 08:20:00,0.85,9,18.5,3579,"S",0,0,0,0
2018-06-02 08:30:00,0.87,9,18.3125,3579,"S",0,0,0,0
2018-06-02 08:40:00,0.9,9,17.875,3579,"S",0,0,0,0
2018-06-02 08:50:00,0.89,9,18.25,3579,"S",0,0,0,0
2018-06-02 09:00:00,1.01,9,20.8125,3579,"S",0,0,0,0
2018-06-02 09:10:00,0.99,9,26,3579,"S",0,0,0,0
2018-06-02 09:20:00,0.88,9,29.375,3579,"S",0,0,0,0
2018-06-02 09:30:00,0.9,9,31.625,3579,"S",0,0,0,0
2018-06-02 09:40:00,0.92,9,32.5,3579,"S",0,0,0,0
2018-06-02 09:50:00,0.99,8.9375,33.0625,3578,"S",0,0,0,0
2018-06-02 10:00:00,0.89,8.9375,33.5,3578,"S",0,0,0,0
2018-06-02 10:10:00,1.02,8.9375,33.375,3578,"S",0,0,0,0
2018-06-02 10:20:00,0.93,8.875,33.25,3578,"S",0,0,0,0
2018-06-02 10:30:00,0.79,8.875,33.0625,3578,"S",0,0,0,0
2018-06-02 10:40:00,0.94,8.875,33,3578,"S",0,0,0,0
2018-06-02 10:50:00,0.98,8.875,32.875,3578,"S",0,0,0,0
2018-06-02 11:00:00,1.06,8.875,32.75,3578,"S",0,0,0,0
2018-06-02 11:10:00,0.85,8.875,32.1875,3578,"S",0,0,0,0
2018-06-02 11:20:00,0.97,8.875,32.375,3578,"S",0,0,0,0
2018-06-02 11:30:00,0.88,8.875,32.25,3577,"S",0,0,0,0
2018-06-02 11:40:00,0.82,8.875,32.125,3577,"S",0,0,0,0
2018-06-02 11:50:00,0.99,8.875,31.875,3577,"S",0,0,0,0
2018-06-02 12:00:00,0.98,8.875,31.875,3577,"S",0,0,0,0
2018-06-02 12:10:00,0.96,8.875,31.9375,3577,"S",0,0,0,0
2018-06-02 12:20:00,1.05,8.875,32.375,3577,"S",0,0,0,0
2018-06-02 12:30:00,0.91,8.875,32.875,3577,"S",0,0,0,0
2018-06-02 12:40:00,1,8.875,33,3577,"S",0,0,0,0
2018-06-02 12:50:00,0.9,8.875,33.1875,3577,"S",0,0,0,0
2018-06-02 13:00:00,0.97,8.875,32.9375,3577,"S",0,0,0,0
2018-06-02 13:10:00,0.97,8.875,32.625,3576,"S",0,0,0,0
2018-06-02 13:20:00,0.94,8.875,31.625,3576,"S",0,0,0,0
2018-06-02 13:30:00,0.98,8.875,30.875,3576,"S",0,0,0,0
2018-06-02 13:40:00,0.92,8.875,31.125,3576,"S",0,0,0,0
2018-06-02 13:50:00,0.9,8.875,31.625,3576,"S",0,0,0,0
2018-06-02 14:00:00,1.18,8.875,31.6875,3576,"S",0,0,0,0
2018-06-02 14:10:00,0.77,8.9375,30.5,3576,"S",0,0,0,0
2018-06-02 14:20:00,0.95,8.9375,30.25,3576,"S",0,0,0,0
2018-06-02 14:30:00,0.99,9,30.375,3576,"S",0,0,0,0
2018-06-02 14:40:00,0.95,9,31,3576,"S",0,0,0,0
2018-06-02 14:50:00,1.03,9,31.375,3576,"S",0,0,0,0
2018-06-02 15:00:00,0.9,9,30.625,3576,"S",0,0,0,0
2018-06-02 15:10:00,0.84,9,30,3576,"S",0,0,0,0
2018-06-02 15:20:00,0.87,9.0625,28.6875,3576,"S",0,0,0,0
2018-06-02 15:30:00,1.04,9.0625,26.5,3576,"S",0,0,0,0
2018-06-02 15:40:00,0.97,9.0625,25.625,3576,"S",0,0,0,0
2018-06-02 15:50:00,0.94,9.0625,24.75,3576,"S",0,0,0,0
2018-06-02 16:00:00,1.15,9.125,24.5,3576,"S",0,0,0,0
2018-06-02 16:10:00,1.18,9.125,24.6875,3576,"S",0,0,0,0
2018-06-02 16:20:00,1.08,9.125,24.625,3576,"S",0,0,0,0
2018-06-02 16:30:00,1.24,9.125,23.9375,3576,"S",0,0,0,0
2018-06-02 16:40:00,1.14,9.1875,23.5,3576,"S",0,0,0,0
2018-06-02 16:50:00,1.34,9.1875,23.375,3576,"S",0,0,0,0
2018-06-02 17:00:00,1.41,9.25,23.375,3576,"S",0,0,0,0
2018-06-02 17:10:00,1.57,9.25,23.375,3576,"S",0,0,0,0
2018-06-02 17:20:00,1.52,9.25,23.375,3576,"S",0,0,0,0
2018-06-02 17:30:00,1.58,9.25,23.625,3575,"S",0,0,0,0
2018-06-02 17:40:00,1.38,9.3125,23.0625,3575,"S",0,0,0,0
2018-06-02 17:50:00,1.63,9.375,22.5,3575,"S",0,0,0,0
2018-06-02 18:00:00,1.47,9.375,22,3575,"S",0,0,0,0
2018-06-02 18:10:00,1.83,9.375,21.375,3575,"S",0,0,0,0
2018-06-02 18:20:00,1.62,9.375,20.875,3575,"S",0,0,0,0
2018-06-02 18:30:00,1.59,9.4375,20.5625,3575,"S",0,0,0,0
2018-06-02 18:40:00,1.74,9.4375,20.625,3575,"S",0,0,0,0
2018-06-02 18:50:00,1.57,9.5,20.4375,3575,"S",0,0,0,0
2018-06-02 19:00:00,1.38,9.5,20,3575,"S",0,0,0,0
2018-06-02 19:10:00,1.13,9.5,19.5,3575,"S",0,0,0,0
2018-06-02 19:20:00,1,9.5,18.75,3575,"S",0,0,0,0
2018-06-02 19:30:00,1.08,9.5,18,3575,"S",0,0,0,0
2018-06-02 19:40:00,0.96,9.5625,17.25,3576,"S",0,0,0,0
2018-06-02 19:50:00,1.19,9.5625,16.5625,3576,"S",0,0,0,0
2018-06-02 20:00:00,1.15,9.625,16,3576,"S",0,0,0,0
2018-06-02 20:10:00,1.09,9.625,15.5,3576,"S",0,0,0,0
2018-06-02 20:20:00,1.07,9.625,15.5625,3576,"S",0,0,0,0
2018-06-02 20:30:00,1,9.625,15.75,3576,"S",0,0,0,0
2018-06-02 20:40:00,1.08,9.625,15.8125,3576,"S",0,0,0,0
2018-06-02 20:50:00,1,9.6875,15.625,3576,"S",0,0,0,0
2018-06-02 21:00:00,1.06,9.6875,15.25,3576,"S",0,0,0,0
2018-06-02 21:10:00,1.22,9.6875,14.5,3575,"S",0,0,0,0
2018-06-02 21:20:00,1.19,9.75,13.75,3575,"S",0,0,0,0
2018-06-02 21:30:00,1.08,9.75,13,3575,"S",0,0,0,0
2018-06-02 21:40:00,1.08,9.75,12.375,3575,"S",0,0,0,0
2018-06-02 21:50:00,1.09,9.75,11.875,3575,"S",0,0,0,0
2018-06-02 22:00:00,1.08,9.75,11.5,3575,"S",0,0,0,0
2018-06-02 22:10:00,1.18,9.75,11.25,3575,"S",0,0,0,0
2018-06-02 22:20:00,1.03,9.75,10.875,3575,"S",0,0,0,0
2018-06-02 22:30:00,1.02,9.8125,10.5,3575,"S",0,0,0,0
2018-06-02 22:40:00,1.19,9.8125,10.1875,3575,"S",0,0,0,0
2018-06-02 22:50:00,0.97,9.8125,9.8125,3575,"S",0,0,0,0
2018-06-02 23:00:00,0.96,9.8125,9.5,3575,"S",0,0,0,0
2018-06-02 23:10:00,1.15,9.8125,9.3125,3575,"S",0,0,0,0
2018-06-02 23:20:00,1.14,9.875,9.1875,3575,"S",0,0,0,0
2018-06-02 23:30:00,1.07,9.875,9.1875,3575,"S",0,0,0,0
2018-06-02 23:40:00,1.15,9.875,9.25,3574,"S",0,0,0,0
2018-06-02 23:50:00,1.06,9.875,9.125,3574,"S",0,0,0,0
2018-06-03 00:00:00,1,9.875,8.875,3574,"S",0,0,0,0
2018-06-03 00:10:00,0.98,9.875,8.625,3574,"S",0,0,0,0
2018-06-03 00:20:00,1.02,9.875,8.4375,3574,"S",0,0,0,0
2018-06-03 00:30:00,0.88,9.875,8.25,3574,"S",0,0,0,0
2018-06-03 00:40:00,0.98,9.875,8.125,3574,"S",0,0,0,0
2018-06-03 00:50:00,0.97,9.875,8.0625,3574,"S",0,0,0,0
2018-06-03 01:00:00,0.97,9.875,8,3574,"S",0,0,0,0
2018-06-03 01:10:00,0.92,9.875,8.125,3574,"S",0,0,0,0
2018-06-03 01:20:00,0.94,9.875,8.375,3574,"S",0,0,0,0
2018-06-03 01:30:00,0.94,9.875,8.75,3574,"S",0,0,0,0
2018-06-03 01:40:00,0.88,9.875,8.9375,3574,"S",0,0,0,0
2018-06-03 01:50:00,1,9.875,8.75,3573,"S",0,0,0,0
2018-06-03 02:00:00,1.02,9.875,8.625,3573,"S",0,0,0,0
2018-06-03 02:10:00,0.97,9.875,8.5,3573,"S",0,0,0,0
2018-06-03 02:20:00,0.93,9.875,8.25,3573,"S",0,0,0,0
2018-06-03 02:30:00,0.9,9.875,8,3573,"S",0,0,0,0
2018-06-03 02:40:00,0.99,9.875,8.0625,3573,"S",0,0,0,0
2018-06-03 02:50:00,0.97,9.875,8.375,3573,"S",0,0,0,0
2018-06-03 03:00:00,0.92,9.875,8.625,3573,"S",0,0,0,0
2018-06-03 03:10:00,0.91,9.875,8.625,3573,"S",0,0,0,0
2018-06-03 03:20:00,0.99,9.875,8.5,3573,"S",0,0,0,0
2018-06-03 03:30:00,1.05,9.875,8.75,3573,"S",0,0,0,0
2018-06-03 03:40:00,1.07,9.875,9.625,3573,"S",0,0,0,0
2018-06-03 03:50:00,1.15,9.8125,10.375,3573,"S",0,0,0,0
2018-06-03 04:00:00,1.06,9.8125,11,3573,"S",0,0,0,0
2018-06-03 04:10:00,0.97,9.8125,11.1875,3573,"S",0,0,0,0
2018-06-03 04:20:00,0.92,9.8125,10.9375,3573,"S",0,0,0,0
2018-06-03 04:30:00,0.82,9.8125,10.625,3573,"S",0,0,0,0
2018-06-03 04:40:00,0.87,9.75,10.375,3573,"S",0,0,0,0
2018-06-03 04:50:00,0.95,9.75,9.9375,3573,"S",0,0,0,0
2018-06-03 05:00:00,1.01,9.75,9.625,3573,"S",0,0,0,0
2018-06-03 05:10:00,0.96,9.75,9.4375,3573,"S",0,0,0,0
2018-06-03 05:20:00,0.95,9.75,9.375,3573,"S",0,0,0,0
2018-06-03 05:30:00,0.92,9.75,9.375,3573,"S",0,0,0,0
2018-06-03 05:40:00,0.89,9.75,9.375,3573,"S",0,0,0,0
2018-06-03 05:50:00,0.78,9.75,9.5,3573,"S",0,0,0,0
2018-06-03 06:00:00,0.75,9.75,9.75,3573,"S",0,0,0,0
2018-06-03 06:10:00,0.68,9.75,9.875,3573,"S",0,0,0,0
2018-06-03 06:20:00,0.59,9.6875,10,3573,"S",0,0,0,0
2018-06-03 06:30:00,0.73,9.6875,10.3125,3572,"S",0,0,0,0
2018-06-03 06:40:00,0.94,9.6875,10.75,3573,"S",0,0,0,0
2018-06-03 06:50:00,1.32,9.6875,11.375,3573,"S",0,0,0,0
2018-06-03 07:00:00,1.09,9.625,11.875,3572,"S",0,0,0,0
2018-06-03 07:10:00,1.15,9.625,13.125,3572,"S",0,0,0,0
2018-06-03 07:20:00,1.25,9.625,13.75,3572,"S",0,0,0,0
2018-06-03 07:30:00,1.06,9.625,14.75,3572,"S",0,0,0,0
2018-06-03 07:40:00,1.09,9.625,16.25,3572,"S",0,0,0,0
2018-06-03 07:50:00,0.87,9.625,16.5,3572,"S",0,0,0,0
2018-06-03 08:00:00,1.09,9.625,16.75,3572,"S",0,0,0,0
2018-06-03 08:10:00,1.06,9.625,16.625,3572,"S",0,0,0,0
2018-06-03 08:20:00,0.95,9.625,18.5,3572,"S",0,0,0,0
2018-06-03 08:30:00,1.2,9.625,17.875,3572,"S",0,0,0,0
2018-06-03 08:40:00,1.04,9.5625,17.1875,3572,"S",0,0,0,0
2018-06-03 08:50:00,0.99,9.5625,18,3572,"S",0,0,0,0
2018-06-03 09:00:00,1.02,9.5625,20.625,3572,"S",0,0,0,0
2018-06-03 09:10:00,1.12,9.5,26,3572,"S",0,0,0,0
2018-06-03 09:20:00,1.14,9.5625,29.5625,3572,"S",0,0,0,0
2018-06-03 09:30:00,1.04,9.5,31.875,3572,"S",0,0,0,0
2018-06-03 09:40:00,1.08,9.5,33.125,3572,"S",0,0,0,0
2018-06-03 09:50:00,1.08,9.5,33.8125,3572,"S",0,0,0,0
2018-06-03 10:00:00,0.99,9.5,34.1875,3572,"S",0,0,0,0
2018-06-03 10:10:00,1.09,9.5,34.125,3572,"S",0,0,0,0
2018-06-03 10:20:00,1,9.5,34.0625,3572,"S",0,0,0,0
2018-06-03 10:30:00,0.92,9.5,34,3572,"S",0,0,0,0
2018-06-03 10:40:00,1.01,9.5,33.5,3572,"S",0,0,0,0
2018-06-03 10:50:00,1.02,9.5,33.625,3572,"S",0,0,0,0
2018-06-03 11:00:00,0.92,9.5,33.25,3571,"S",0,0,0,0
2018-06-03 11:10:00,0.95,9.5,33,3571,"S",0,0,0,0
2018-06-03 11:20:00,0.94,9.4375,33,3571,"S",0,0,0,0
2018-06-03 11:30:00,0.85,9.4375,32.875,3571,"S",0,0,0,0
2018-06-03 11:40:00,0.88,9.4375,32.375,3571,"S",0,0,0,0
2018-06-03 11:50:00,0.99,9.4375,32.125,3571,"S",0,0,0,0
2018-06-03 12:00:00,0.89,9.4375,31.8125,3571,"S",0,0,0,0
2018-06-03 12:10:00,1.09,9.4375,31.75,3569,"S",0,0,0,0
2018-06-03 12:20:00,0.9,9.4375,31.6875,3569,"S",0,0,0,0
2018-06-03 12:30:00,1,9.4375,31.5,3569,"S",0,0,0,0
2018-06-03 12:40:00,0.94,9.4375,31.125,3569,"S",0,0,0,0
2018-06-03 12:50:00,0.92,9.4375,31.125,3569,"S",0,0,0,0
2018-06-03 13:00:00,0.99,9.4375,30.9375,3568,"S",0,0,0,0
2018-06-03 13:10:00,1.05,9.4375,30.875,3568,"S",0,0,0,0
2018-06-03 13:20:00,1,9.4375,30.375,3568,"S",0,0,0,0
2018-06-03 13:30:00,0.82,9.5,29.25,3568,"S",0,0,0,0
2018-06-03 13:40:00,0.99,9.5,29.875,3568,"S",0,0,0,0
2018-06-03 13:50:00,0.89,9.5,30.25,3568,"S",0,0,0,0
2018-06-03 14:00:00,1.06,9.5,30.375,3568,"S",0,0,0,0
2018-06-03 14:10:00,0.96,9.5,30.75,3568,"S",0,0,0,0
2018-06-03 14:20:00,0.98,9.5,31,3567,"S",0,0,0,0
2018-06-03 14:30:00,1,9.5,31.3125,3567,"S",0,0,0,0
2018-06-03 14:40:00,0.93,9.5,31.625,3567,"S",0,0,0,0
2018-06-03 14:50:00,1,9.5,32,3567,"S",0,0,0,0
2018-06-03 15:00:00,1,9.5,31.75,3567,"S",0,0,0,0
2018-06-03 15:10:00,1.01,9.5625,31.625,3567,"S",0,0,0,0
2018-06-03 15:20:00,0.89,9.5625,31.375,3567,"S",0,0,0,0
2018-06-03 15:30:00,1.09,9.625,30.75,3567,"S",0,0,0,0
2018-06-03 15:40:00,1.14,9.625,30,3567,"S",0,0,0,0
2018-06-03 15:50:00,1.12,9.625,29.875,3567,"S",0,0,0,0
2018-06-03 16:00:00,1.14,9.625,29.625,3567,"S",0,0,0,0
2018-06-03 16:10:00,1.1,9.625,28.5,3567,"S",0,0,0,0
2018-06-03 16:20:00,1.01,9.625,27.75,3567,"S",0,0,0,0
2018-06-03 16:30:00,1.08,9.6875,27.25,3567,"S",0,0,0,0
2018-06-03 16:40:00,1.08,9.6875,27.25,3567,"S",0,0,0,0
2018-06-03 16:50:00,1.07,9.75,27.625,3567,"S",0,0,0,0
2018-06-03 17:00:00,1.17,9.75,27.125,3567,"S",0,0,0,0
2018-06-03 17:10:00,1.18,9.75,26.375,3567,"S",0,0,0,0
2018-06-03 17:20:00,1.24,9.75,25.6875,3566,"S",0,0,0,0
2018-06-03 17:30:00,1.12,9.75,25.1875,3566,"S",0,0,0,0
2018-06-03 17:40:00,1.35,9.8125,24.8125,3566,"S",0,0,0,0
2018-06-03 17:50:00,1.08,9.8125,24.1875,3566,"S",0,0,0,0
2018-06-03 18:00:00,1.34,9.875,24,3566,"S",0,0,0,0
2018-06-03 18:10:00,1.26,9.875,23.8125,3566,"S",0,0,0,0
2018-06-03 18:20:00,1.29,9.875,22.875,3566,"S",0,0,0,0
2018-06-03 18:30:00,1.41,9.875,22.5625,3566,"S",0,0,0,0
2018-06-03 18:40:00,1.6,9.875,21.625,3566,"S",0,0,0,0
2018-06-03 18:50:00,1.43,9.9375,21.125,3566,"S",0,0,0,0
2018-06-03 19:00:00,1.8,9.9375,21.125,3566,"S",0,0,0,0
2018-06-03 19:10:00,1.57,10,21.375,3566,"S",0,0,0,0
2018-06-03 19:20:00,1.9,10,21.4375,3566,"S",0,0,0,0
2018-06-03 19:30:00,1.51,10,21.3125,3566,"S",0,0,0,0
2018-06-03 19:40:00,1.33,10,20.6875,3566,"S",0,0,0,0
2018-06-03 19:50:00,1.25,10,19.625,3566,"S",0,0,0,0
2018-06-03 20:00:00,1.26,10.0625,18.3125,3566,"S",0,0,0,0
2018-06-03 20:10:00,1.32,10.0625,18,3566,"S",0,0,0,0
2018-06-03 20:20:00,1.49,10.125,17,3566,"S",0,0,0,0
2018-06-03 20:30:00,1.43,10.125,16.75,3566,"S",0,0,0,0
